trial_id,enrollment_speaker_id,enrollment_audio_id,test_speaker_id,test_audio_id,trial_type,same_speaker,same_gender,label,trial_class,xvector_cosine_score
trial_017401,M_36,CMPL_M_36_04MAB_00006,M_06,CMPL_M_06_11ANG_00424,impostor,False,True,0,impostor,0.8930372595787048
trial_017402,M_11,CMPL_M_11_07ANG_00036,M_24,CMPL_M_24_10MAB_00136,impostor,False,True,0,impostor,0.8760806918144226
trial_017403,F_30,CMPL_F_30_04CAR_00018,F_31,CMPL_F_31_04CAR_00012,impostor,False,True,0,impostor,0.9573488235473633
trial_017404,M_21,CMPL_M_21_11MAB_00178,M_08,CMPL_M_08_14ANG_00466,impostor,False,True,0,impostor,0.9396640062332153
trial_017405,F_07,CMPL_F_07_04ALX_00020,F_06,CMPL_F_06_13MAB_00091,impostor,False,True,0,impostor,0.856113076210022
trial_017406,F_22,CMPL_F_22_06ALX_00053,F_22,CMPL_F_22_06ALX_00045,genuine,True,True,1,genuine,0.9554065465927124
trial_017407,F_05,CMPL_F_05_01CAR_00021,F_05,CMPL_F_05_01CAR_00133,genuine,True,True,1,genuine,0.9569903612136841
trial_017408,M_39,CMPL_M_39_06MAB_00047,M_13,CMPL_M_13_12MAB_00261,impostor,False,True,0,impostor,0.8496824502944946
trial_017409,F_08,CMPL_F_08_10MAB_00093,F_05,CMPL_F_05_01CAR_00093,impostor,False,True,0,impostor,0.9110255241394043
trial_017410,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_08MAB_00826,genuine,True,True,1,genuine,0.9659963846206665
trial_017411,M_31,CMPL_M_31_11MAB_00120,M_31,CMPL_M_31_11MAB_00068,genuine,True,True,1,genuine,0.9803497195243835
trial_017412,F_13,CMPL_F_13_11ANG_00086,F_17,CMPL_F_17_08CAR_00077,impostor,False,True,0,impostor,0.8884046673774719
trial_017413,M_19,CMPL_M_19_11ALX_00110,M_19,CMPL_M_19_11ALX_00189,genuine,True,True,1,genuine,0.9699443578720093
trial_017414,F_21,CMPL_F_21_13ANG_00011,F_15,CMPL_F_15_06ANG_00046,impostor,False,True,0,impostor,0.8879015445709229
trial_017415,M_09,CMPL_M_09_09ALX_00358,M_09,CMPL_M_09_02ANG_00163,genuine,True,True,1,genuine,0.9385237693786621
trial_017416,M_31,CMPL_M_31_11MAB_00120,M_37,CMPL_M_37_14MAB_00005,impostor,False,True,0,impostor,0.8169360160827637
trial_017417,M_33,CMPL_M_33_09ANG_00068,M_02,CMPL_M_02_04ANG_00306,impostor,False,True,0,impostor,0.8481968641281128
trial_017418,M_05,CMPL_M_05_05ANG_00380,M_05,CMPL_M_05_05ANG_00056,genuine,True,True,1,genuine,0.9425049424171448
trial_017419,F_14,CMPL_F_14_06MAB_00078,F_14,CMPL_F_14_06MAB_00003,genuine,True,True,1,genuine,0.9750845432281494
trial_017420,M_22,CMPL_M_22_15ALX_00121,M_08,CMPL_M_08_14ANG_00001,impostor,False,True,0,impostor,0.9174401760101318
trial_017421,M_27,CMPL_M_27_05MAB_00052,M_02,CMPL_M_02_03ANG_00083,impostor,False,True,0,impostor,0.8779360055923462
trial_017422,M_42,CMPL_M_42_06ALX_00060,M_38,CMPL_M_38_05ANG_00005,impostor,False,True,0,impostor,0.8673931360244751
trial_017423,M_37,CMPL_M_37_14MAB_00049,M_15,CMPL_M_15_08ANG_00113,impostor,False,True,0,impostor,0.9213888645172119
trial_017424,M_09,CMPL_M_09_09ALX_00358,M_09,CMPL_M_09_08ALX_00240,genuine,True,True,1,genuine,0.9423038959503174
trial_017425,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_13MAB_00868,genuine,True,True,1,genuine,0.9554815888404846
trial_017426,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_13ANG_01294,genuine,True,True,1,genuine,0.9333256483078003
trial_017427,M_41,CMPL_M_41_14MAB_00025,M_01,CMPL_M_01_04ANG_00534,impostor,False,True,0,impostor,0.894583523273468
trial_017428,M_34,CMPL_M_34_09ALX_00048,M_18,CMPL_M_18_05ALX_00043,impostor,False,True,0,impostor,0.9353930950164795
trial_017429,M_02,CMPL_M_02_03ANG_00022,M_02,CMPL_M_02_13ANG_00953,genuine,True,True,1,genuine,0.8387614488601685
trial_017430,F_03,CMPL_F_03_09MAB_00142,F_03,CMPL_F_03_09MAB_00029,genuine,True,True,1,genuine,0.956447958946228
trial_017431,M_41,CMPL_M_41_14MAB_00025,M_03,CMPL_M_03_07MAB_00512,impostor,False,True,0,impostor,0.8934379816055298
trial_017432,M_40,CMPL_M_40_08ANG_00008,M_20,CMPL_M_20_08ALX_00095,impostor,False,True,0,impostor,0.9290053844451904
trial_017433,M_38,CMPL_M_38_05ANG_00009,M_03,CMPL_M_03_08MAB_00814,impostor,False,True,0,impostor,0.8898785710334778
trial_017434,M_19,CMPL_M_19_11ALX_00110,M_26,CMPL_M_26_07ALX_00122,impostor,False,True,0,impostor,0.893345057964325
trial_017435,F_14,CMPL_F_14_06MAB_00078,F_04,CMPL_F_04_12ANG_00112,impostor,False,True,0,impostor,0.9024608135223389
trial_017436,M_30,CMPL_M_30_10ALX_00103,M_09,CMPL_M_09_02ALX_00020,impostor,False,True,0,impostor,0.9121547937393188
trial_017437,M_27,CMPL_M_27_05MAB_00052,M_27,CMPL_M_27_05MAB_00036,genuine,True,True,1,genuine,0.9836729764938354
trial_017438,F_08,CMPL_F_08_10MAB_00093,F_08,CMPL_F_08_04ALX_00019,genuine,True,True,1,genuine,0.9458105564117432
trial_017439,M_06,CMPL_M_06_11ANG_00272,M_01,CMPL_M_01_13ANG_01395,impostor,False,True,0,impostor,0.8396724462509155
trial_017440,F_22,CMPL_F_22_06ALX_00053,F_21,CMPL_F_21_13ANG_00050,impostor,False,True,0,impostor,0.9126138687133789
trial_017441,M_09,CMPL_M_09_09ALX_00358,M_09,CMPL_M_09_08MAB_00289,genuine,True,True,1,genuine,0.9154850840568542
trial_017442,M_14,CMPL_M_14_06ANG_00222,M_14,CMPL_M_14_06ANG_00130,genuine,True,True,1,genuine,0.973092257976532
trial_017443,M_39,CMPL_M_39_06MAB_00047,M_31,CMPL_M_31_11MAB_00014,impostor,False,True,0,impostor,0.9277392625808716
trial_017444,M_48,CMPL_M_48_05ANG_00003,M_04,CMPL_M_04_02ALX_00015,impostor,False,True,0,impostor,0.914071261882782
trial_017445,M_26,CMPL_M_26_03ALX_00015,M_38,CMPL_M_38_05ANG_00007,impostor,False,True,0,impostor,0.9013554453849792
trial_017446,M_45,CMPL_M_45_13MAB_00024,M_03,CMPL_M_03_07MAB_00539,impostor,False,True,0,impostor,0.8830960988998413
trial_017447,M_35,CMPL_M_35_15ALX_00068,M_25,CMPL_M_25_06ANG_00062,impostor,False,True,0,impostor,0.9063129425048828
trial_017448,F_19,CMPL_F_19_08CAR_00045,F_01,CMPL_F_01_13ALX_00758,impostor,False,True,0,impostor,0.9073398113250732
trial_017449,F_03,CMPL_F_03_09MAB_00142,F_03,CMPL_F_03_09MAB_00176,genuine,True,True,1,genuine,0.9734386205673218
trial_017450,M_21,CMPL_M_21_11MAB_00178,M_21,CMPL_M_21_11MAB_00053,genuine,True,True,1,genuine,0.9538136720657349
trial_017451,M_09,CMPL_M_09_09ALX_00358,M_09,CMPL_M_09_02ANG_00204,genuine,True,True,1,genuine,0.9402809739112854
trial_017452,M_20,CMPL_M_20_08ALX_00016,M_20,CMPL_M_20_08ALX_00053,genuine,True,True,1,genuine,0.9491006135940552
trial_017453,M_21,CMPL_M_21_11MAB_00178,M_21,CMPL_M_21_11MAB_00072,genuine,True,True,1,genuine,0.9585705995559692
trial_017454,M_15,CMPL_M_15_08ANG_00211,M_27,CMPL_M_27_15ALX_00127,impostor,False,True,0,impostor,0.9138408899307251
trial_017455,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_06MAB_00129,genuine,True,True,1,genuine,0.9625574946403503
trial_017456,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_03ANG_00261,genuine,True,True,1,genuine,0.901052713394165
trial_017457,M_10,CMPL_M_10_09ANG_00243,M_44,CMPL_M_44_14MAB_00036,impostor,False,True,0,impostor,0.9089648127555847
trial_017458,M_25,CMPL_M_25_06ANG_00125,M_17,CMPL_M_17_07ANG_00025,impostor,False,True,0,impostor,0.8903368711471558
trial_017459,M_02,CMPL_M_02_03ANG_00022,M_09,CMPL_M_09_08MAB_00257,impostor,False,True,0,impostor,0.8553906083106995
trial_017460,M_09,CMPL_M_09_09ALX_00358,M_45,CMPL_M_45_13MAB_00049,impostor,False,True,0,impostor,0.8856038451194763
trial_017461,F_02,CMPL_F_02_02MAB_00241,F_02,CMPL_F_02_02MAB_00397,genuine,True,True,1,genuine,0.9540042281150818
trial_017462,M_05,CMPL_M_05_05ANG_00380,M_05,CMPL_M_05_05ANG_00078,genuine,True,True,1,genuine,0.9094711542129517
trial_017463,M_07,CMPL_M_07_01MAB_00315,M_32,CMPL_M_32_03MAB_00096,impostor,False,True,0,impostor,0.9315050840377808
trial_017464,F_13,CMPL_F_13_11ANG_00086,F_02,CMPL_F_02_02MAB_00225,impostor,False,True,0,impostor,0.9092867970466614
trial_017465,F_32,CMPL_F_32_11ANG_00011,F_01,CMPL_F_01_12ALX_00559,impostor,False,True,0,impostor,0.9158586263656616
trial_017466,M_02,CMPL_M_02_03ANG_00022,M_07,CMPL_M_07_01MAB_00326,impostor,False,True,0,impostor,0.8860053420066833
trial_017467,M_07,CMPL_M_07_01MAB_00315,M_07,CMPL_M_07_01ANG_00262,genuine,True,True,1,genuine,0.9065870642662048
trial_017468,M_19,CMPL_M_19_11ALX_00110,M_09,CMPL_M_09_09ALX_00290,impostor,False,True,0,impostor,0.904018223285675
trial_017469,M_10,CMPL_M_10_09ANG_00243,M_10,CMPL_M_10_09ANG_00356,genuine,True,True,1,genuine,0.9252547025680542
trial_017470,M_30,CMPL_M_30_10ALX_00103,M_14,CMPL_M_14_06ANG_00250,impostor,False,True,0,impostor,0.8654041290283203
trial_017471,M_26,CMPL_M_26_03ALX_00015,M_26,CMPL_M_26_07ALX_00080,genuine,True,True,1,genuine,0.9204461574554443
trial_017472,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_04ANG_00688,genuine,True,True,1,genuine,0.930854082107544
trial_017473,M_04,CMPL_M_04_02ANG_00433,M_04,CMPL_M_04_02ANG_00425,genuine,True,True,1,genuine,0.9167571067810059
trial_017474,M_19,CMPL_M_19_11ALX_00110,M_03,CMPL_M_03_07MAB_00534,impostor,False,True,0,impostor,0.906253457069397
trial_017475,M_40,CMPL_M_40_08ANG_00008,M_03,CMPL_M_03_01ANG_00305,impostor,False,True,0,impostor,0.8963143825531006
trial_017476,M_20,CMPL_M_20_08ALX_00016,M_20,CMPL_M_20_08ALX_00042,genuine,True,True,1,genuine,0.9501193165779114
trial_017477,F_17,CMPL_F_17_08CAR_00071,F_01,CMPL_F_01_12ANG_00606,impostor,False,True,0,impostor,0.9103917479515076
trial_017478,M_35,CMPL_M_35_15ALX_00068,M_03,CMPL_M_03_07MAB_00555,impostor,False,True,0,impostor,0.9062663316726685
trial_017479,M_13,CMPL_M_13_12MAB_00080,M_04,CMPL_M_04_02ALX_00132,impostor,False,True,0,impostor,0.8138387203216553
trial_017480,M_23,CMPL_M_23_01ALX_00103,M_03,CMPL_M_03_07MAB_00509,impostor,False,True,0,impostor,0.9045377969741821
trial_017481,M_14,CMPL_M_14_06ANG_00222,M_12,CMPL_M_12_10ALX_00259,impostor,False,True,0,impostor,0.9083143472671509
trial_017482,F_17,CMPL_F_17_08CAR_00071,F_17,CMPL_F_17_08CAR_00061,genuine,True,True,1,genuine,0.98504638671875
trial_017483,M_10,CMPL_M_10_09ANG_00243,M_01,CMPL_M_01_04MAB_00870,impostor,False,True,0,impostor,0.8875110149383545
trial_017484,M_21,CMPL_M_21_11MAB_00178,M_21,CMPL_M_21_11MAB_00024,genuine,True,True,1,genuine,0.9648281335830688
trial_017485,M_20,CMPL_M_20_08ALX_00016,M_20,CMPL_M_20_08ALX_00091,genuine,True,True,1,genuine,0.9496774673461914
trial_017486,F_18,CMPL_F_18_06MAB_00027,F_18,CMPL_F_18_06MAB_00055,genuine,True,True,1,genuine,0.9713723659515381
trial_017487,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_07MAB_00420,genuine,True,True,1,genuine,0.9596766829490662
trial_017488,M_08,CMPL_M_08_14ANG_00112,M_08,CMPL_M_08_14ANG_00080,genuine,True,True,1,genuine,0.9369158148765564
trial_017489,M_09,CMPL_M_09_09ALX_00358,M_09,CMPL_M_09_09ALX_00309,genuine,True,True,1,genuine,0.9318283200263977
trial_017490,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_08MAB_00782,genuine,True,True,1,genuine,0.9774013161659241
trial_017491,M_43,CMPL_M_43_14MAB_00025,M_10,CMPL_M_10_09ANG_00394,impostor,False,True,0,impostor,0.9005799293518066
trial_017492,M_26,CMPL_M_26_03ALX_00015,M_12,CMPL_M_12_10ALX_00249,impostor,False,True,0,impostor,0.9275175333023071
trial_017493,M_29,CMPL_M_29_12ALX_00011,M_29,CMPL_M_29_12ALX_00056,genuine,True,True,1,genuine,0.89214026927948
trial_017494,M_32,CMPL_M_32_03MAB_00021,M_07,CMPL_M_07_01ANG_00159,impostor,False,True,0,impostor,0.90498948097229
trial_017495,M_18,CMPL_M_18_05ALX_00058,M_34,CMPL_M_34_09ALX_00041,impostor,False,True,0,impostor,0.9388013482093811
trial_017496,M_51,CMPL_M_51_14ALX_00006,M_03,CMPL_M_03_01ANG_00174,impostor,False,True,0,impostor,0.8931795358657837
trial_017497,F_03,CMPL_F_03_09MAB_00142,F_03,CMPL_F_03_09MAB_00134,genuine,True,True,1,genuine,0.9833949208259583
trial_017498,M_47,CMPL_M_47_03ALX_00029,M_22,CMPL_M_22_15ALX_00118,impostor,False,True,0,impostor,0.9223363399505615
trial_017499,M_28,CMPL_M_28_12ANG_00055,M_16,CMPL_M_16_04MAB_00206,impostor,False,True,0,impostor,0.9342455863952637
trial_017500,M_48,CMPL_M_48_05ANG_00003,M_48,CMPL_M_48_07ALX_00020,genuine,True,True,1,genuine,0.9350830316543579
trial_017501,M_20,CMPL_M_20_08ALX_00016,M_01,CMPL_M_01_13ANG_01527,impostor,False,True,0,impostor,0.9012736082077026
trial_017502,M_07,CMPL_M_07_01MAB_00315,M_07,CMPL_M_07_01ANG_00215,genuine,True,True,1,genuine,0.9128153920173645
trial_017503,M_49,CMPL_M_49_07ALX_00007,M_12,CMPL_M_12_08ANG_00226,impostor,False,True,0,impostor,0.8606441020965576
trial_017504,M_11,CMPL_M_11_07ANG_00036,M_36,CMPL_M_36_04MAB_00081,impostor,False,True,0,impostor,0.8842682838439941
trial_017505,M_22,CMPL_M_22_15ALX_00121,M_22,CMPL_M_22_05MAB_00033,genuine,True,True,1,genuine,0.9652320146560669
trial_017506,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_03ANG_00404,genuine,True,True,1,genuine,0.9449195861816406
trial_017507,F_30,CMPL_F_30_04CAR_00018,F_01,CMPL_F_01_14ANG_00905,impostor,False,True,0,impostor,0.9512681365013123
trial_017508,M_15,CMPL_M_15_08ANG_00211,M_15,CMPL_M_15_08ANG_00169,genuine,True,True,1,genuine,0.95942223072052
trial_017509,M_44,CMPL_M_44_14MAB_00035,M_32,CMPL_M_32_03MAB_00038,impostor,False,True,0,impostor,0.9098743796348572
trial_017510,M_27,CMPL_M_27_05MAB_00052,M_27,CMPL_M_27_15ALX_00127,genuine,True,True,1,genuine,0.9034852981567383
trial_017511,M_31,CMPL_M_31_11MAB_00120,M_31,CMPL_M_31_11MAB_00100,genuine,True,True,1,genuine,0.9783437848091125
trial_017512,M_25,CMPL_M_25_06ANG_00125,M_02,CMPL_M_02_10ANG_00760,impostor,False,True,0,impostor,0.8543409109115601
trial_017513,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_03ANG_00145,genuine,True,True,1,genuine,0.9239195585250854
trial_017514,M_26,CMPL_M_26_03ALX_00015,M_01,CMPL_M_01_03ANG_00167,impostor,False,True,0,impostor,0.9092614650726318
trial_017515,M_15,CMPL_M_15_08ANG_00211,M_50,CMPL_M_50_14MAB_00003,impostor,False,True,0,impostor,0.869870662689209
trial_017516,M_10,CMPL_M_10_09ANG_00243,M_10,CMPL_M_10_09ANG_00011,genuine,True,True,1,genuine,0.9307841062545776
trial_017517,M_51,CMPL_M_51_14ALX_00006,M_29,CMPL_M_29_12ALX_00055,impostor,False,True,0,impostor,0.8774452209472656
trial_017518,M_42,CMPL_M_42_06ALX_00060,M_05,CMPL_M_05_05ANG_00141,impostor,False,True,0,impostor,0.8921054601669312
trial_017519,F_04,CMPL_F_04_12ANG_00215,F_04,CMPL_F_04_12ANG_00059,genuine,True,True,1,genuine,0.9259659051895142
trial_017520,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_04ANG_00430,genuine,True,True,1,genuine,0.913538932800293
trial_017521,F_33,CMPL_F_33_06ANG_00018,F_10,CMPL_F_10_13ALX_00080,impostor,False,True,0,impostor,0.9415244460105896
trial_017522,M_08,CMPL_M_08_14ANG_00112,M_08,CMPL_M_08_14ANG_00057,genuine,True,True,1,genuine,0.9622288942337036
trial_017523,F_12,CMPL_F_12_06CAR_00056,F_01,CMPL_F_01_06MAB_00126,impostor,False,True,0,impostor,0.9308083057403564
trial_017524,M_41,CMPL_M_41_14MAB_00025,M_41,CMPL_M_41_14MAB_00026,genuine,True,True,1,genuine,0.9822377562522888
trial_017525,M_37,CMPL_M_37_14MAB_00049,M_19,CMPL_M_19_11ALX_00135,impostor,False,True,0,impostor,0.9249518513679504
trial_017526,M_23,CMPL_M_23_01ALX_00103,M_23,CMPL_M_23_01ALX_00015,genuine,True,True,1,genuine,0.9545426368713379
trial_017527,M_47,CMPL_M_47_03ALX_00029,M_26,CMPL_M_26_07ALX_00075,impostor,False,True,0,impostor,0.9207024574279785
trial_017528,M_39,CMPL_M_39_06MAB_00047,M_33,CMPL_M_33_09ANG_00033,impostor,False,True,0,impostor,0.8740983009338379
trial_017529,M_01,CMPL_M_01_13ANG_01532,M_12,CMPL_M_12_08ANG_00164,impostor,False,True,0,impostor,0.908477246761322
trial_017530,M_08,CMPL_M_08_14ANG_00112,M_04,CMPL_M_04_02ALX_00107,impostor,False,True,0,impostor,0.8767554759979248
trial_017531,F_32,CMPL_F_32_11ANG_00011,F_03,CMPL_F_03_09MAB_00138,impostor,False,True,0,impostor,0.9177985191345215
trial_017532,F_06,CMPL_F_06_13MAB_00049,F_06,CMPL_F_06_13MAB_00006,genuine,True,True,1,genuine,0.9709697365760803
trial_017533,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_03ANG_00350,genuine,True,True,1,genuine,0.9349676966667175
trial_017534,F_25,CMPL_F_25_03ANG_00011,F_25,CMPL_F_25_13ANG_00045,genuine,True,True,1,genuine,0.9533181190490723
trial_017535,F_03,CMPL_F_03_09MAB_00142,F_03,CMPL_F_03_09MAB_00127,genuine,True,True,1,genuine,0.9830857515335083
trial_017536,M_05,CMPL_M_05_05ANG_00380,M_05,CMPL_M_05_05ANG_00445,genuine,True,True,1,genuine,0.8904401659965515
trial_017537,F_30,CMPL_F_30_04CAR_00018,F_04,CMPL_F_04_12ANG_00034,impostor,False,True,0,impostor,0.8949765563011169
trial_017538,M_17,CMPL_M_17_07ANG_00057,M_17,CMPL_M_17_10MAB_00193,genuine,True,True,1,genuine,0.9198662638664246
trial_017539,M_41,CMPL_M_41_14MAB_00025,M_41,CMPL_M_41_14MAB_00058,genuine,True,True,1,genuine,0.968474268913269
trial_017540,M_05,CMPL_M_05_05ANG_00380,M_23,CMPL_M_23_01ALX_00138,impostor,False,True,0,impostor,0.9072130918502808
trial_017541,M_44,CMPL_M_44_14MAB_00035,M_16,CMPL_M_16_03ALX_00137,impostor,False,True,0,impostor,0.9383725523948669
trial_017542,M_16,CMPL_M_16_03ALX_00105,M_33,CMPL_M_33_09ANG_00091,impostor,False,True,0,impostor,0.8008425831794739
trial_017543,M_05,CMPL_M_05_05ANG_00380,M_05,CMPL_M_05_05ANG_00311,genuine,True,True,1,genuine,0.9372539520263672
trial_017544,M_41,CMPL_M_41_14MAB_00025,M_41,CMPL_M_41_14MAB_00003,genuine,True,True,1,genuine,0.9440714120864868
trial_017545,M_10,CMPL_M_10_09ANG_00243,M_10,CMPL_M_10_09ANG_00372,genuine,True,True,1,genuine,0.9423589110374451
trial_017546,M_10,CMPL_M_10_09ANG_00243,M_07,CMPL_M_07_07MAB_00417,impostor,False,True,0,impostor,0.9008147716522217
trial_017547,M_01,CMPL_M_01_13ANG_01532,M_42,CMPL_M_42_06ALX_00012,impostor,False,True,0,impostor,0.8618835806846619
trial_017548,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_04MAB_00854,genuine,True,True,1,genuine,0.9293022751808167
trial_017549,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_01ANG_00241,genuine,True,True,1,genuine,0.8767113089561462
trial_017550,M_15,CMPL_M_15_08ANG_00211,M_15,CMPL_M_15_08ANG_00215,genuine,True,True,1,genuine,0.9462772011756897
trial_017551,M_29,CMPL_M_29_12ALX_00011,M_04,CMPL_M_04_02ANG_00458,impostor,False,True,0,impostor,0.8458600044250488
trial_017552,M_27,CMPL_M_27_05MAB_00052,M_08,CMPL_M_08_14ANG_00119,impostor,False,True,0,impostor,0.938709557056427
trial_017553,M_21,CMPL_M_21_11MAB_00178,M_01,CMPL_M_01_04ANG_00634,impostor,False,True,0,impostor,0.8994513750076294
trial_017554,M_11,CMPL_M_11_07ANG_00036,M_11,CMPL_M_11_07ANG_00114,genuine,True,True,1,genuine,0.9360177516937256
trial_017555,M_11,CMPL_M_11_07ANG_00036,M_01,CMPL_M_01_10ANG_01174,impostor,False,True,0,impostor,0.8353322744369507
trial_017556,M_36,CMPL_M_36_04MAB_00006,M_03,CMPL_M_03_08MAB_00710,impostor,False,True,0,impostor,0.9010715484619141
trial_017557,M_09,CMPL_M_09_09ALX_00358,M_09,CMPL_M_09_09ALX_00299,genuine,True,True,1,genuine,0.9535034894943237
trial_017558,F_07,CMPL_F_07_04ALX_00020,F_07,CMPL_F_07_04ALX_00043,genuine,True,True,1,genuine,0.941360592842102
trial_017559,F_21,CMPL_F_21_13ANG_00011,F_21,CMPL_F_21_13ANG_00003,genuine,True,True,1,genuine,0.9612562656402588
trial_017560,M_02,CMPL_M_02_03ANG_00022,M_02,CMPL_M_02_03ANG_00245,genuine,True,True,1,genuine,0.9142695665359497
trial_017561,M_42,CMPL_M_42_06ALX_00060,M_10,CMPL_M_10_09ANG_00208,impostor,False,True,0,impostor,0.7687270641326904
trial_017562,M_26,CMPL_M_26_03ALX_00015,M_26,CMPL_M_26_07ALX_00145,genuine,True,True,1,genuine,0.9146308302879333
trial_017563,M_33,CMPL_M_33_09ANG_00068,M_41,CMPL_M_41_14MAB_00020,impostor,False,True,0,impostor,0.842546284198761
trial_017564,F_29,CMPL_F_29_06CAR_00012,F_03,CMPL_F_03_09MAB_00265,impostor,False,True,0,impostor,0.911615788936615
trial_017565,M_20,CMPL_M_20_08ALX_00016,M_20,CMPL_M_20_08ALX_00135,genuine,True,True,1,genuine,0.9485810995101929
trial_017566,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_13MAB_00801,genuine,True,True,1,genuine,0.9686552882194519
trial_017567,F_16,CMPL_F_16_03MAB_00082,F_26,CMPL_F_26_14MAB_00015,impostor,False,True,0,impostor,0.9333544969558716
trial_017568,M_22,CMPL_M_22_15ALX_00121,M_22,CMPL_M_22_05MAB_00036,genuine,True,True,1,genuine,0.9285922050476074
trial_017569,M_02,CMPL_M_02_03ANG_00022,M_08,CMPL_M_08_14ANG_00053,impostor,False,True,0,impostor,0.8325071930885315
trial_017570,M_48,CMPL_M_48_05ANG_00003,M_16,CMPL_M_16_03ALX_00140,impostor,False,True,0,impostor,0.8956179618835449
trial_017571,F_14,CMPL_F_14_06MAB_00078,F_14,CMPL_F_14_06MAB_00027,genuine,True,True,1,genuine,0.9549437165260315
trial_017572,M_47,CMPL_M_47_03ALX_00029,M_13,CMPL_M_13_12MAB_00061,impostor,False,True,0,impostor,0.8693007826805115
trial_017573,F_11,CMPL_F_11_06ANG_00030,F_14,CMPL_F_14_06MAB_00024,impostor,False,True,0,impostor,0.9467593431472778
trial_017574,M_40,CMPL_M_40_08ANG_00008,M_21,CMPL_M_21_11MAB_00099,impostor,False,True,0,impostor,0.8572577238082886
trial_017575,M_43,CMPL_M_43_14MAB_00025,M_25,CMPL_M_25_06ANG_00083,impostor,False,True,0,impostor,0.9351662993431091
trial_017576,F_11,CMPL_F_11_06ANG_00030,F_11,CMPL_F_11_06ANG_00086,genuine,True,True,1,genuine,0.9404228329658508
trial_017577,M_15,CMPL_M_15_08ANG_00211,M_15,CMPL_M_15_08ANG_00148,genuine,True,True,1,genuine,0.9594683051109314
trial_017578,M_39,CMPL_M_39_06MAB_00047,M_10,CMPL_M_10_09ANG_00034,impostor,False,True,0,impostor,0.8919801712036133
trial_017579,M_30,CMPL_M_30_10ALX_00103,M_14,CMPL_M_14_06ANG_00156,impostor,False,True,0,impostor,0.8769813776016235
trial_017580,M_02,CMPL_M_02_03ANG_00022,M_02,CMPL_M_02_13ANG_00830,genuine,True,True,1,genuine,0.9130580425262451
trial_017581,M_13,CMPL_M_13_12MAB_00080,M_13,CMPL_M_13_12MAB_00269,genuine,True,True,1,genuine,0.9614291191101074
trial_017582,F_03,CMPL_F_03_09MAB_00142,F_03,CMPL_F_03_09MAB_00136,genuine,True,True,1,genuine,0.9792799353599548
trial_017583,M_31,CMPL_M_31_11MAB_00120,M_29,CMPL_M_29_12ALX_00007,impostor,False,True,0,impostor,0.9126375913619995
trial_017584,F_32,CMPL_F_32_11ANG_00011,F_14,CMPL_F_14_06MAB_00090,impostor,False,True,0,impostor,0.9187395572662354
trial_017585,M_10,CMPL_M_10_09ANG_00243,M_10,CMPL_M_10_09ANG_00053,genuine,True,True,1,genuine,0.9139858484268188
trial_017586,M_16,CMPL_M_16_03ALX_00105,M_16,CMPL_M_16_04MAB_00161,genuine,True,True,1,genuine,0.9531051516532898
trial_017587,M_06,CMPL_M_06_11ANG_00272,M_06,CMPL_M_06_11ANG_00292,genuine,True,True,1,genuine,0.9343670606613159
trial_017588,M_18,CMPL_M_18_05ALX_00058,M_02,CMPL_M_02_04ANG_00495,impostor,False,True,0,impostor,0.9339427947998047
trial_017589,M_06,CMPL_M_06_11ANG_00272,M_06,CMPL_M_06_11ANG_00358,genuine,True,True,1,genuine,0.9344515800476074
trial_017590,M_14,CMPL_M_14_06ANG_00222,M_10,CMPL_M_10_09ANG_00157,impostor,False,True,0,impostor,0.8501824140548706
trial_017591,F_04,CMPL_F_04_12ANG_00215,F_07,CMPL_F_07_04ALX_00011,impostor,False,True,0,impostor,0.8845436573028564
trial_017592,F_18,CMPL_F_18_06MAB_00027,F_17,CMPL_F_17_08CAR_00033,impostor,False,True,0,impostor,0.8974857330322266
trial_017593,M_24,CMPL_M_24_07ANG_00018,M_07,CMPL_M_07_07MAB_00453,impostor,False,True,0,impostor,0.8819314241409302
trial_017594,M_22,CMPL_M_22_15ALX_00121,M_22,CMPL_M_22_15ALX_00159,genuine,True,True,1,genuine,0.9732021689414978
